time,flux,flux_err
266.0313335048777,1.0001037,0.0004023143
266.03201457973046,1.0000478,0.00040260356
266.0326955548153,1.0006484,0.00040242652
266.03337662990816,1.0003109,0.00040239267
266.0340578047617,1.0009335,0.00040251022
266.0347388798473,1.000693,0.0004025056
266.0354200547008,1.0005565,0.0004024959
266.0361011297864,1.0008026,0.00040254864
266.036782204872,1.0006769,0.00040254762
266.0374633797328,1.0006267,0.0004025506
266.03814435481763,0.9998928,0.00040244206
266.0388254296704,0.9995931,0.00040241302
266.03950660475675,1.000785,0.000402596
266.04018767984235,1.0001767,0.00040281468
266.0408687547024,1.0002121,0.00040282382
266.04154992978874,1.0013592,0.0004027104
266.0422310046415,0.9997368,0.00040243092
266.0429120797271,1.0005502,0.00040255542
266.04359305481194,1.0002793,0.00040250257
266.04427422967274,0.9998676,0.0004024151
266.04495530475833,1.0011313,0.00040259652
266.0456363796111,1.0006621,0.00040247693
266.04631755469745,0.9999395,0.00040233135
266.0469986295502,1.000255,0.00040233484
266.0476797046358,1.0006311,0.00040232448
266.0483607797287,1.0005069,0.00040226232
266.04904185458145,1.0004376,0.00040219165
266.04972292966704,1.0001969,0.0004020862
266.0504040045198,1.0006895,0.00040208874
266.05108517960616,1.0006624,0.00040199235
266.05176625469903,1.0009993,0.0004019706
266.0524473295518,1.0013134,0.00040192765
266.05312850463815,1.0003817,0.0004016998
266.0538095794909,1.0008925,0.000401681
266.05449055457575,1.0007977,0.00040156968
266.0551717296694,1.0006934,0.0004014536
266.05585280452215,1.0007614,0.00040153277
266.05653387960774,1.0005095,0.0004012352
266.05721505446127,1.0004724,0.00040114552
266.05789612954686,1.0006175,0.00040106496
266.0585772043996,1.0009531,0.00040103443
266.05925837949326,1.000498,0.00040087625
266.0599393545781,1.0008954,0.00040084112
266.06062042943086,1.0004617,0.00040068303
266.06130150451645,1.0007615,0.00040065925
266.06198267937,1.0005381,0.00040055535
266.06266375446285,1.000237,0.00040041885
266.0633449293164,1.0009536,0.0004004792
266.06402600440197,1.0010103,0.00040041114
266.0647071794883,1.0004296,0.00040040334
266.06538805433956,1.000752,0.0004002641
266.0660692294332,1.0008136,0.0004002307
266.06675030428596,1.0004534,0.00040012744
266.0674314793723,1.0008864,0.00040016283
266.0681125542251,1.0004838,0.0004000646
266.0687936293107,1.0002617,0.00040002624
266.06947480439703,1.0005152,0.00040005197
266.0701558792571,1.0007347,0.00040021833
266.0708368543419,1.0006787,0.00040008
266.07151802919543,1.0009378,0.0004001424
266.072199104281,1.0007023,0.0004001186
266.0728801791338,1.0009689,0.00040017054
266.0735613542274,1.0009993,0.00040019615
266.0742424290802,1.0003773,0.0004001389
266.0749235041658,1.0006245,0.0004002053
266.0756045792514,1.0009798,0.0004003009
266.07628565410414,1.0009565,0.00040035835
266.076966729197,1.0004646,0.00040030602
266.0776478040498,1.0004634,0.00040037013
266.07832897913613,1.0006627,0.000400451
266.0790100539889,1.0005683,0.00040048364
266.0796911290745,1.000192,0.00040050253
266.080372303928,1.0004538,0.00040058646
266.0810533790209,0.9998108,0.0004005573
266.0817343541057,1.0001441,0.00040067264
266.08241552895925,0.99996734,0.0004006968
266.08309660404484,1.000411,0.0004008411
266.0837776789049,1.0008099,0.00040095713
266.0844587539905,1.0007762,0.00040102072
266.085139928844,1.0001498,0.00040097797
266.0858210039296,1.0002404,0.00040105445
266.0865021787831,1.0006217,0.00040117715
266.08718315386795,1.0013828,0.000401342
266.087864228728,1.00021,0.00040119616
266.0885453038136,1.0007836,0.00040133187
266.0892264786671,1.000704,0.00040136295
266.0899075537527,1.0003707,0.00040134156
266.09058872883907,1.0001825,0.0004013556
266.0912698036991,1.0005895,0.0004015815
266.0919508787847,1.0010098,0.00040151845
266.0926320536382,1.0000142,0.00040137183
266.09331302872306,1.000552,0.00040149761
266.0939941035758,1.0008434,0.00040169287
266.0946752786622,1.0012149,0.00040162288
266.0953563535222,0.99989676,0.00040142576
266.0960374286078,1.0006887,0.00040170742
266.09671860346134,1.000625,0.0004015512
266.09739967854694,1.0002811,0.0004017988
266.0980807533997,1.0004432,0.00040153385
266.0987617284918,1.0003911,0.0004015167
266.09944290334533,0.99980843,0.00040141895
266.10012397843093,1.0004833,0.0004015378
266.10080515328445,1.000207,0.00040148164
266.10148622837005,1.0005714,0.00040155908
266.1021673034629,0.9999518,0.00040145402
266.1028483783157,1.0002924,0.00040180553
266.10352955340204,1.0000175,0.00040145725
266.10421052825404,1.0002288,0.00040151522
266.10489160333964,1.0001408,0.00040180326
266.10557277820044,1.0004188,0.00040153984
266.10625385328603,1.000184,0.0004015137
266.1069349281388,1.0006572,0.00040174733
266.10761610322515,1.0003655,0.00040157308
266.1082971780779,1.0002604,0.0004015714
266.1089782531635,1.0000377,0.00040154334
266.10965932802355,1.0009239,0.00040169555
